PR,PK,Longitude,Latitude
26,1165,20516711.1168,5524774.12018
26,1170,20516741.8995,5524734.71976
26,1175,20516772.6822,5524695.31934
26,1180,20516803.465,5524655.91892
26,1185,20516834.2477,5524616.5185
26,1190,20516865.0304,5524577.11808
26,1195,20516895.8132,5524537.71767
26,1200,20516926.5959,5524498.31725
26,1205,20516957.3786,5524458.91683
26,1210,20516988.1614,5524419.51641
26,1215,20517018.9441,5524380.11599
26,1220,20517049.7268,5524340.71557
26,1225,20517080.5096,5524301.31515
26,1230,20517111.2923,5524261.91473
26,1235,20517142.075,5524222.51431
26,1240,20517172.8578,5524183.11389
26,1245,20517203.6406,5524143.71347
28,615,20513482.6179,5529231.29726
28,620,20513513.4006,5529191.89684
28,625,20513544.1833,5529152.49642
28,630,20513574.966,5529113.096
28,635,20513605.7488,5529073.69558
28,640,20513636.5315,5529034.29516
28,645,20513667.3142,5528994.89474
28,650,20513698.097,5528955.49432
28,655,20513728.8797,5528916.0939
28,660,20513759.6624,5528876.69348
28,665,20513790.4452,5528837.29306
28,670,20513821.2279,5528797.89264
28,675,20513852.0106,5528758.49222
28,680,20513882.7934,5528719.09181
28,685,20513913.5761,5528679.69139
28,690,20513944.3588,5528640.29097
28,695,20513975.1416,5528600.89055
28,700,20514005.9243,5528561.49013
28,705,20514036.707,5528522.08971
28,710,20514067.4898,5528482.68929
28,715,20514098.2725,5528443.28887
28,720,20514129.0552,5528403.88845
28,725,20514159.838,5528364.48803
28,730,20514190.6207,5528325.08761
28,735,20514221.4034,5528285.68719
28,740,20514252.1862,5528246.28677
28,745,20514282.9689,5528206.88635
28,750,20514313.7516,5528167.48593
28,755,20514344.5344,5528128.08551
28,760,20514375.3171,5528088.68509
28,765,20514406.0998,5528049.28467
28,770,20514436.8826,5528009.88425
28,775,20514467.6653,5527970.48383
28,780,20514498.448,5527931.08341
28,785,20514529.2308,5527891.68299
28,790,20514560.0135,5527852.28257
28,795,20514590.7962,5527812.88215
28,800,20514621.579,5527773.48174
28,805,20514652.3617,5527734.08132
28,810,20514683.1444,5527694.6809
28,815,20514713.9272,5527655.28048
28,820,20514744.7099,5527615.88006
28,825,20514775.4926,5527576.47964
28,830,20514806.2754,5527537.07922
28,835,20514837.0581,5527497.6788
28,840,20514867.8408,5527458.27838
28,845,20514898.6236,5527418.87796
28,850,20514929.4063,5527379.47754
28,855,20514960.189,5527340.07712
28,860,20514990.9718,5527300.6767
28,865,20515021.7545,5527261.27628
28,870,20515052.5372,5527221.87586
28,875,20515083.32,5527182.47544
28,880,20515114.1027,5527143.07502
28,885,20515144.8854,5527103.6746
28,890,20515175.6682,5527064.27418
28,895,20515206.4509,5527024.87376
28,900,20515237.2336,5526985.47334
28,905,20515268.0164,5526946.07292
28,910,20515298.7991,5526906.6725
28,915,20515329.5818,5526867.27209
28,920,20515360.3646,5526827.87167
28,925,20515391.1473,5526788.47125
28,930,20515421.93,5526749.07083
28,935,20515452.7128,5526709.67041
28,940,20515483.4955,5526670.26999
28,945,20515514.2782,5526630.86957
28,950,20515545.061,5526591.46915
28,955,20515575.8437,5526552.06873
28,960,20515606.6264,5526512.66831
28,965,20515637.4092,5526473.26789
28,970,20515668.1919,5526433.86747
28,975,20515698.9746,5526394.46705
28,980,20515729.7574,5526355.06663
28,985,20515760.5401,5526315.66621
28,990,20515791.3228,5526276.26579
28,995,20515822.1055,5526236.86537
28,1000,20515852.8883,5526197.46495
28,1005,20515883.671,5526158.06453
28,1010,20515914.4537,5526118.66411
28,1015,20515945.2365,5526079.26369
28,1020,20515976.0192,5526039.86328
28,1025,20516006.8019,5526000.46286
28,1030,20516037.5847,5525961.06244
28,1035,20516068.3674,5525921.66202
28,1040,20516099.1501,5525882.2616
28,1045,20516129.9329,5525842.86118
28,1050,20516160.7156,5525803.46076
28,1055,20516191.4983,5525764.06034
28,1060,20516222.2811,5525724.65992
28,1065,20516253.0638,5525685.2595
28,1070,20516283.8465,5525645.85908
28,1075,20516314.6293,5525606.45866
28,1080,20516345.412,5525567.05824
28,1085,20516376.1947,5525527.65782
28,1090,20516406.9775,5525488.2574
28,1095,20516437.7602,5525448.85698
28,1100,20516468.5429,5525409.45656
28,1105,20516499.3257,5525370.05614
28,1110,20516530.1084,5525330.65572
28,1115,20516560.8911,5525291.25531
28,1120,20516591.6739,5525251.85489
28,1125,20516622.4566,5525212.45447
28,1130,20516653.2393,5525173.05405
28,1135,20516684.0221,5525133.65363
28,1140,20516714.8048,5525094.25321
28,1145,20516745.5875,5525054.85279
28,1150,20516776.3703,5525015.45237
28,1155,20516807.153,5524976.05195
28,1160,20516837.9357,5524936.65153
28,1165,20516868.7185,5524897.25111
28,1170,20516899.5012,5524857.85069
28,1175,20516930.2839,5524818.45027
28,1180,20516961.0667,5524779.04985
28,1185,20516991.8494,5524739.64943
28,1190,20517022.6321,5524700.24901
28,1195,20517053.4149,5524660.84859
28,1200,20517084.1976,5524621.44817
28,1205,20517114.9803,5524582.04775
28,1210,20517145.7631,5524542.64734
28,1215,20517176.5458,5524503.24692
28,1220,20517207.3285,5524463.8465
28,1225,20517238.1113,5524424.44608
28,1230,20517268.894,5524385.04566
28,1235,20517299.6767,5524345.64524
28,1240,20517330.4595,5524306.24482
28,1245,20517361.2423,5524266.8444
30,615,20513640.2196,5529354.42819
30,620,20513671.0023,5529315.02777
30,625,20513701.785,5529275.62735
30,630,20513732.5677,5529236.22693
30,635,20513763.3505,5529196.82651
30,640,20513794.1332,5529157.42609
30,645,20513824.9159,5529118.02567
30,650,20513855.6987,5529078.62525
30,655,20513886.4814,5529039.22483
30,660,20513917.2641,5528999.82441
30,665,20513948.0469,5528960.42399
30,670,20513978.8296,5528921.02357
30,675,20514009.6123,5528881.62315
30,680,20514040.3951,5528842.22273
30,685,20514071.1778,5528802.82232
30,690,20514101.9605,5528763.4219
30,695,20514132.7433,5528724.02148
30,700,20514163.526,5528684.62106
30,705,20514194.3087,5528645.22064
30,710,20514225.0915,5528605.82022
30,715,20514255.8742,5528566.4198
30,720,20514286.6569,5528527.01938
30,725,20514317.4397,5528487.61896
30,730,20514348.2224,5528448.21854
30,735,20514379.0051,5528408.81812
30,740,20514409.7879,5528369.4177
30,745,20514440.5706,5528330.01728
30,750,20514471.3533,5528290.61686
30,755,20514502.1361,5528251.21644
30,760,20514532.9188,5528211.81602
30,765,20514563.7015,5528172.4156
30,770,20514594.4843,5528133.01518
30,775,20514625.267,5528093.61476
30,780,20514656.0497,5528054.21434
30,785,20514686.8325,5528014.81392
30,790,20514717.6152,5527975.4135
30,795,20514748.3979,5527936.01308
30,800,20514779.1806,5527896.61266
30,805,20514809.9634,5527857.21224
30,810,20514840.7461,5527817.81183
30,815,20514871.5288,5527778.41141
30,820,20514902.3116,5527739.01099
30,825,20514933.0943,5527699.61057
30,830,20514963.877,5527660.21015
30,835,20514994.6598,5527620.80973
30,840,20515025.4425,5527581.40931
30,845,20515056.2252,5527542.00889
30,850,20515087.008,5527502.60847
30,855,20515117.7907,5527463.20805
30,860,20515148.5734,5527423.80763
30,865,20515179.3562,5527384.40721
30,870,20515210.1389,5527345.00679
30,875,20515240.9216,5527305.60637
30,880,20515271.7044,5527266.20595
30,885,20515302.4871,5527226.80553
30,890,20515333.2698,5527187.40511
30,895,20515364.0526,5527148.00469
30,900,20515394.8353,5527108.60427
30,905,20515425.618,5527069.20385
30,910,20515456.4008,5527029.80343
30,915,20515487.1835,5526990.40301
30,920,20515517.9662,5526951.00259
30,925,20515548.749,5526911.60218
30,930,20515579.5317,5526872.20176
30,935,20515610.3144,5526832.80134
30,940,20515641.0972,5526793.40092
30,945,20515671.8799,5526754.0005
30,950,20515702.6626,5526714.60008
30,955,20515733.4454,5526675.19966
30,960,20515764.2281,5526635.79924
30,965,20515795.0108,5526596.39882
30,970,20515825.7936,5526556.9984
30,975,20515856.5763,5526517.59798
30,980,20515887.359,5526478.19756
30,985,20515918.1418,5526438.79714
30,990,20515948.9245,5526399.39672
30,995,20515979.7072,5526359.9963
30,1000,20516010.49,5526320.59588
30,1005,20516041.2727,5526281.19546
30,1010,20516072.0554,5526241.79504
30,1015,20516102.8382,5526202.39462
30,1020,20516133.6209,5526162.9942
30,1025,20516164.4036,5526123.59378
30,1030,20516195.1864,5526084.19337
30,1035,20516225.9691,5526044.79295
30,1040,20516256.7518,5526005.39253
30,1045,20516287.5346,5525965.99211
30,1050,20516318.3173,5525926.59169
30,1055,20516349.1,5525887.19127
30,1060,20516379.8828,5525847.79085
30,1065,20516410.6655,5525808.39043
30,1070,20516441.4482,5525768.99001
30,1075,20516472.231,5525729.58959
30,1080,20516503.0137,5525690.18917
30,1085,20516533.7964,5525650.78875
30,1090,20516564.5792,5525611.38833
30,1095,20516595.3619,5525571.98791
30,1100,20516626.1446,5525532.58749
30,1105,20516656.9273,5525493.18707
30,1110,20516687.7101,5525453.78665
30,1115,20516718.4928,5525414.38623
30,1120,20516749.2755,5525374.98581
30,1125,20516780.0583,5525335.58539
30,1130,20516810.841,5525296.18498
30,1135,20516841.6237,5525256.78456
30,1140,20516872.4065,5525217.38414
30,1145,20516903.1892,5525177.98372
30,1150,20516933.9719,5525138.5833
30,1155,20516964.7547,5525099.18288
30,1160,20516995.5374,5525059.78246
30,1165,20517026.3201,5525020.38204
30,1170,20517057.1029,5524980.98162
30,1175,20517087.8856,5524941.5812
30,1180,20517118.6683,5524902.18078
30,1185,20517149.4511,5524862.78036
30,1190,20517180.2338,5524823.37994
30,1195,20517211.0165,5524783.97952
30,1200,20517241.7993,5524744.5791
30,1205,20517272.582,5524705.17868
30,1210,20517303.3647,5524665.77826
30,1215,20517334.1475,5524626.37784
30,1220,20517364.9302,5524586.97742
30,1225,20517395.7129,5524547.57701
30,1230,20517426.4957,5524508.17659
30,1235,20517457.2784,5524468.77617
30,1240,20517488.0611,5524429.37575
30,1245,20517518.8438,5524389.97533
32,615,20513797.8211,5529477.55912
32,620,20513828.6039,5529438.1587
32,625,20513859.3867,5529398.75828
32,630,20513890.1694,5529359.35786
32,635,20513920.9521,5529319.95744
32,640,20513951.7349,5529280.55702
32,645,20513982.5176,5529241.1566
32,650,20514013.3003,5529201.75618
32,655,20514044.0831,5529162.35576
32,660,20514074.8658,5529122.95534
32,665,20514105.6485,5529083.55492
32,670,20514136.4313,5529044.1545
32,675,20514167.214,5529004.75408
32,680,20514197.9967,5528965.35366
32,685,20514228.7795,5528925.95324
32,690,20514259.5622,5528886.55283
32,695,20514290.3449,5528847.15241
32,700,20514321.1277,5528807.75199
32,705,20514351.9104,5528768.35157
32,710,20514382.6931,5528728.95115
32,715,20514413.4759,5528689.55073
32,720,20514444.2586,5528650.15031
32,725,20514475.0413,5528610.74989
32,730,20514505.8241,5528571.34947
32,735,20514536.6068,5528531.94905
32,740,20514567.3895,5528492.54863
32,745,20514598.1723,5528453.14821
32,750,20514628.955,5528413.74779
32,755,20514659.7377,5528374.34737
32,760,20514690.5205,5528334.94695
32,765,20514721.3032,5528295.54653
32,770,20514752.0859,5528256.14611
32,775,20514782.8687,5528216.74569
32,780,20514813.6514,5528177.34527
32,785,20514844.4341,5528137.94485
32,790,20514875.2169,5528098.54443
32,795,20514905.9996,5528059.14401
32,800,20514936.7823,5528019.74359
32,805,20514967.5651,5527980.34317
32,810,20514998.3478,5527940.94275
32,815,20515029.1305,5527901.54234
32,820,20515059.9133,5527862.14192
32,825,20515090.696,5527822.7415
32,830,20515121.4787,5527783.34108
32,835,20515152.2615,5527743.94066
32,840,20515183.0442,5527704.54024
32,845,20515213.8269,5527665.13982
32,850,20515244.6097,5527625.7394
32,855,20515275.3924,5527586.33898
32,860,20515306.1751,5527546.93856
32,865,20515336.9579,5527507.53814
32,870,20515367.7406,5527468.13772
32,875,20515398.5233,5527428.7373
32,880,20515429.3061,5527389.33688
32,885,20515460.0888,5527349.93646
32,890,20515490.8715,5527310.53604
32,895,20515521.6543,5527271.13562
32,900,20515552.437,5527231.7352
32,905,20515583.2197,5527192.33478
32,910,20515614.0025,5527152.93436
32,915,20515644.7852,5527113.53394
32,920,20515675.5679,5527074.13352
32,925,20515706.3507,5527034.7331
32,930,20515737.1334,5526995.33268
32,935,20515767.9161,5526955.93227
32,940,20515798.6989,5526916.53185
32,945,20515829.4816,5526877.13143
32,950,20515860.2643,5526837.73101
32,955,20515891.047,5526798.33059
32,960,20515921.8298,5526758.93017
32,965,20515952.6125,5526719.52975
32,970,20515983.3952,5526680.12933
32,975,20516014.178,5526640.72891
32,980,20516044.9607,5526601.32849
32,985,20516075.7434,5526561.92807
32,990,20516106.5262,5526522.52765
32,995,20516137.3089,5526483.12723
32,1000,20516168.0916,5526443.72681
32,1005,20516198.8744,5526404.32639
32,1010,20516229.6571,5526364.92597
32,1015,20516260.4398,5526325.52555
32,1020,20516291.2226,5526286.12513
32,1025,20516322.0053,5526246.72471
32,1030,20516352.788,5526207.32429
32,1035,20516383.5708,5526167.92387
32,1040,20516414.3535,5526128.52345
32,1045,20516445.1362,5526089.12304
32,1050,20516475.919,5526049.72262
32,1055,20516506.7017,5526010.3222
32,1060,20516537.4844,5525970.92178
32,1065,20516568.2672,5525931.52136
32,1070,20516599.0499,5525892.12094
32,1075,20516629.8326,5525852.72052
32,1080,20516660.6154,5525813.3201
32,1085,20516691.3981,5525773.91968
32,1090,20516722.1808,5525734.51926
32,1095,20516752.9636,5525695.11884
32,1100,20516783.7463,5525655.71842
32,1105,20516814.529,5525616.318
32,1110,20516845.3118,5525576.91758
32,1115,20516876.0945,5525537.51716
32,1120,20516906.8772,5525498.11674
32,1125,20516937.66,5525458.71632
32,1130,20516968.4427,5525419.3159
32,1135,20516999.2254,5525379.91548
32,1140,20517030.0082,5525340.51506
32,1145,20517060.7909,5525301.11465
32,1150,20517091.5736,5525261.71423
32,1155,20517122.3564,5525222.31381
32,1160,20517153.1391,5525182.91339
32,1165,20517183.9218,5525143.51297
32,1170,20517214.7046,5525104.11255
32,1175,20517245.4873,5525064.71213
32,1180,20517276.27,5525025.31171
32,1185,20517307.0528,5524985.91129
32,1190,20517337.8355,5524946.51087
32,1195,20517368.6182,5524907.11045
32,1200,20517399.401,5524867.71003
32,1205,20517430.1837,5524828.30961
32,1210,20517460.9664,5524788.90919
32,1215,20517491.7491,5524749.50877
32,1220,20517522.5319,5524710.10835
32,1225,20517553.3146,5524670.70793
32,1230,20517584.0973,5524631.30751
32,1235,20517614.8801,5524591.90709
32,1240,20517645.6628,5524552.50667
32,1245,20517676.4455,5524513.10625
34,615,20513955.4228,5529600.69005
34,620,20513986.2056,5529561.28963
34,625,20514016.9884,5529521.88921
34,630,20514047.7711,5529482.48879
34,635,20514078.5538,5529443.08837
34,640,20514109.3366,5529403.68795
34,645,20514140.1193,5529364.28753
34,650,20514170.902,5529324.88711
34,655,20514201.6848,5529285.48669
34,660,20514232.4675,5529246.08627
34,665,20514263.2502,5529206.68585
34,670,20514294.033,5529167.28543
34,675,20514324.8157,5529127.88501
34,680,20514355.5984,5529088.48459
34,685,20514386.3812,5529049.08417
34,690,20514417.1639,5529009.68376
34,695,20514447.9466,5528970.28334
34,700,20514478.7294,5528930.88292
34,705,20514509.5121,5528891.4825
34,710,20514540.2948,5528852.08208
34,715,20514571.0776,5528812.68166
34,720,20514601.8603,5528773.28124
34,725,20514632.643,5528733.88082
34,730,20514663.4258,5528694.4804
34,735,20514694.2085,5528655.07998
34,740,20514724.9912,5528615.67956
34,745,20514755.774,5528576.27914
34,750,20514786.5567,5528536.87872
34,755,20514817.3394,5528497.4783
34,760,20514848.1221,5528458.07788
34,765,20514878.9049,5528418.67746
34,770,20514909.6876,5528379.27704
34,775,20514940.4703,5528339.87662
34,780,20514971.2531,5528300.4762
34,785,20515002.0358,5528261.07578
34,790,20515032.8185,5528221.67536
34,795,20515063.6013,5528182.27494
34,800,20515094.384,5528142.87452
34,805,20515125.1667,5528103.4741
34,810,20515155.9495,5528064.07368
34,815,20515186.7322,5528024.67326
34,820,20515217.5149,5527985.27284
34,825,20515248.2977,5527945.87243
34,830,20515279.0804,5527906.47201
34,835,20515309.8631,5527867.07159
34,840,20515340.6459,5527827.67117
34,845,20515371.4286,5527788.27075
34,850,20515402.2113,5527748.87033
34,855,20515432.9941,5527709.46991
34,860,20515463.7768,5527670.06949
34,865,20515494.5595,5527630.66907
34,870,20515525.3423,5527591.26865
34,875,20515556.125,5527551.86823
34,880,20515586.9077,5527512.46781
34,885,20515617.6905,5527473.06739
34,890,20515648.4732,5527433.66697
34,895,20515679.2559,5527394.26655
34,900,20515710.0387,5527354.86613
34,905,20515740.8214,5527315.46571
34,910,20515771.6041,5527276.06529
34,915,20515802.3869,5527236.66487
34,920,20515833.1696,5527197.26445
34,925,20515863.9523,5527157.86403
34,930,20515894.7351,5527118.46361
34,935,20515925.5178,5527079.06319
34,940,20515956.3005,5527039.66277
34,945,20515987.0833,5527000.26236
34,950,20516017.866,5526960.86194
34,955,20516048.6487,5526921.46152
34,960,20516079.4315,5526882.0611
34,965,20516110.2142,5526842.66068
34,970,20516140.9969,5526803.26026
34,975,20516171.7797,5526763.85984
34,980,20516202.5624,5526724.45942
34,985,20516233.3451,5526685.059
34,990,20516264.1279,5526645.65858
34,995,20516294.9106,5526606.25816
34,1000,20516325.6933,5526566.85774
34,1005,20516356.4761,5526527.45732
34,1010,20516387.2588,5526488.0569
34,1015,20516418.0415,5526448.65648
34,1020,20516448.8243,5526409.25606
34,1025,20516479.607,5526369.85564
34,1030,20516510.3897,5526330.45522
34,1035,20516541.1725,5526291.0548
34,1040,20516571.9552,5526251.65438
34,1045,20516602.7379,5526212.25396
34,1050,20516633.5207,5526172.85354
34,1055,20516664.3034,5526133.45313
34,1060,20516695.0861,5526094.05271
34,1065,20516725.8688,5526054.65229
34,1070,20516756.6516,5526015.25187
34,1075,20516787.4343,5525975.85145
34,1080,20516818.217,5525936.45103
34,1085,20516848.9998,5525897.05061
34,1090,20516879.7825,5525857.65019
34,1095,20516910.5652,5525818.24977
34,1100,20516941.348,5525778.84935
34,1105,20516972.1307,5525739.44893
34,1110,20517002.9134,5525700.04851
34,1115,20517033.6962,5525660.64809
34,1120,20517064.4789,5525621.24767
34,1125,20517095.2616,5525581.84725
34,1130,20517126.0444,5525542.44683
34,1135,20517156.8271,5525503.04641
34,1140,20517187.6098,5525463.64599
34,1145,20517218.3926,5525424.24557
34,1150,20517249.1753,5525384.84515
34,1155,20517279.958,5525345.44473
34,1160,20517310.7408,5525306.04432
34,1165,20517341.5235,5525266.6439
34,1170,20517372.3062,5525227.24348
34,1175,20517403.089,5525187.84306
34,1180,20517433.8717,5525148.44264
34,1185,20517464.6544,5525109.04222
34,1190,20517495.4372,5525069.6418
34,1195,20517526.2199,5525030.24138
34,1200,20517557.0026,5524990.84096
34,1205,20517587.7854,5524951.44054
34,1210,20517618.5681,5524912.04012
34,1215,20517649.3508,5524872.6397
34,1220,20517680.1336,5524833.23928
34,1225,20517710.9163,5524793.83886
34,1230,20517741.699,5524754.43844
34,1235,20517772.4818,5524715.03802
34,1240,20517803.2645,5524675.6376
34,1245,20517834.0472,5524636.23718
36,615,20514113.0246,5529723.82098
36,620,20514143.8073,5529684.42056
36,625,20514174.59,5529645.02014
36,630,20514205.3728,5529605.61972
36,635,20514236.1555,5529566.2193
36,640,20514266.9382,5529526.81888
36,645,20514297.721,5529487.41846
36,650,20514328.5037,5529448.01804
36,655,20514359.2864,5529408.61762
36,660,20514390.0692,5529369.2172
36,665,20514420.8519,5529329.81678
36,670,20514451.6346,5529290.41636
36,675,20514482.4174,5529251.01594
36,680,20514513.2001,5529211.61552
36,685,20514543.9828,5529172.2151
36,690,20514574.7656,5529132.81468
36,695,20514605.5483,5529093.41426
36,700,20514636.331,5529054.01385
36,705,20514667.1138,5529014.61343
36,710,20514697.8965,5528975.21301
36,715,20514728.6792,5528935.81259
36,720,20514759.462,5528896.41217
36,725,20514790.2447,5528857.01175
36,730,20514821.0274,5528817.61133
36,735,20514851.8102,5528778.21091
36,740,20514882.5929,5528738.81049
36,745,20514913.3756,5528699.41007
36,750,20514944.1584,5528660.00965
36,755,20514974.9411,5528620.60923
36,760,20515005.7238,5528581.20881
36,765,20515036.5066,5528541.80839
36,770,20515067.2893,5528502.40797
36,775,20515098.072,5528463.00755
36,780,20515128.8548,5528423.60713
36,785,20515159.6375,5528384.20671
36,790,20515190.4202,5528344.80629
36,795,20515221.203,5528305.40587
36,800,20515251.9857,5528266.00545
36,805,20515282.7684,5528226.60503
36,810,20515313.5512,5528187.20461
36,815,20515344.3339,5528147.80419
36,820,20515375.1166,5528108.40377
36,825,20515405.8994,5528069.00335
36,830,20515436.6821,5528029.60293
36,835,20515467.4648,5527990.20252
36,840,20515498.2476,5527950.8021
36,845,20515529.0303,5527911.40168
36,850,20515559.813,5527872.00126
36,855,20515590.5958,5527832.60084
36,860,20515621.3785,5527793.20042
36,865,20515652.1612,5527753.8
36,870,20515682.944,5527714.39958
36,875,20515713.7267,5527674.99916
36,880,20515744.5094,5527635.59874
36,885,20515775.2922,5527596.19832
36,890,20515806.0749,5527556.7979
36,895,20515836.8576,5527517.39748
36,900,20515867.6404,5527477.99706
36,905,20515898.4231,5527438.59664
36,910,20515929.2058,5527399.19622
36,915,20515959.9885,5527359.7958
36,920,20515990.7713,5527320.39538
36,925,20516021.554,5527280.99496
36,930,20516052.3367,5527241.59454
36,935,20516083.1195,5527202.19412
36,940,20516113.9022,5527162.7937
36,945,20516144.6849,5527123.39328
36,950,20516175.4677,5527083.99286
36,955,20516206.2504,5527044.59245
36,960,20516237.0331,5527005.19203
36,965,20516267.8159,5526965.79161
36,970,20516298.5986,5526926.39119
36,975,20516329.3813,5526886.99077
36,980,20516360.1641,5526847.59035
36,985,20516390.9468,5526808.18993
36,990,20516421.7295,5526768.78951
36,995,20516452.5123,5526729.38909
36,1000,20516483.295,5526689.98867
36,1005,20516514.0777,5526650.58825
36,1010,20516544.8605,5526611.18783
36,1015,20516575.6432,5526571.78741
36,1020,20516606.4259,5526532.38699
36,1025,20516637.2087,5526492.98657
36,1030,20516667.9914,5526453.58615
36,1035,20516698.7741,5526414.18573
36,1040,20516729.5569,5526374.78531
36,1045,20516760.3396,5526335.38489
36,1050,20516791.1223,5526295.98447
36,1055,20516821.9051,5526256.58405
36,1060,20516852.6878,5526217.18363
36,1065,20516883.4705,5526177.78321
36,1070,20516914.2533,5526138.3828
36,1075,20516945.036,5526098.98238
36,1080,20516975.8187,5526059.58196
36,1085,20517006.6015,5526020.18154
36,1090,20517037.3842,5525980.78112
36,1095,20517068.1669,5525941.3807
36,1100,20517098.9497,5525901.98028
36,1105,20517129.7324,5525862.57986
36,1110,20517160.5151,5525823.17944
36,1115,20517191.2979,5525783.77902
36,1120,20517222.0806,5525744.3786
36,1125,20517252.8633,5525704.97818
36,1130,20517283.6461,5525665.57776
36,1135,20517314.4288,5525626.17734
36,1140,20517345.2115,5525586.77692
36,1145,20517375.9943,5525547.3765
36,1150,20517406.777,5525507.97608
36,1155,20517437.5597,5525468.57566
36,1160,20517468.3425,5525429.17524
36,1165,20517499.1252,5525389.77482
36,1170,20517529.9079,5525350.3744
36,1175,20517560.6906,5525310.97398
36,1180,20517591.4734,5525271.57357
36,1185,20517622.2561,5525232.17315
36,1190,20517653.0388,5525192.77273
36,1195,20517683.8216,5525153.37231
36,1200,20517714.6043,5525113.97189
36,1205,20517745.387,5525074.57147
36,1210,20517776.1698,5525035.17105
36,1215,20517806.9525,5524995.77063
36,1220,20517837.7352,5524956.37021
36,1225,20517868.518,5524916.96979
36,1230,20517899.3007,5524877.56937
36,1235,20517930.0834,5524838.16895
36,1240,20517960.8662,5524798.76853
36,1245,20517991.649,5524759.36811
38,615,20514270.6263,5529846.95191
38,620,20514301.409,5529807.55149
