PR,PK,Longitude,Latitude
84,945,20519929.398639,5530077.0811487
84,950,20519960.1783076,5530037.68027023
84,955,20519990.9579763,5529998.28039176
84,960,20520021.7476448,5529958.87951325
84,965,20520052.5273134,5529919.47963477
84,970,20520083.306982,5529880.0787563
84,975,20520114.0966506,5529840.67887779
84,980,20520144.8763192,5529801.27799933
84,985,20520175.6559878,5529761.87812086
84,990,20520206.4356563,5529722.4772424
84,995,20520237.2253249,5529683.0763639
84,1000,20520268.0049934,5529643.67648543
84,1005,20520298.784662,5529604.27560698
84,1010,20520329.5743305,5529564.87572848
84,1015,20520360.3539991,5529525.47485002
84,1020,20520391.1336677,5529486.07497156
84,1025,20520421.9233362,5529446.67409307
84,1030,20520452.7030048,5529407.27421461
84,1035,20520483.4826733,5529367.87333617
84,1040,20520514.2723418,5529328.47345767
84,1045,20520545.0520104,5529289.07257922
84,1050,20520575.8316789,5529249.67270078
84,1055,20520606.6113475,5529210.27182233
84,1060,20520637.4010159,5529170.87094385
84,1065,20520668.1906843,5529131.47006537
86,895,20519779.1714694,5530594.21660616
86,900,20519809.9511381,5530554.81572766
86,905,20519840.7308068,5530515.41484916
86,910,20519871.5204754,5530476.01497062
86,915,20519902.300144,5530436.61409213
86,920,20519933.0798126,5530397.21421363
86,925,20519963.8694812,5530357.8133351
86,930,20519994.6491498,5530318.4134566
86,935,20520025.4288184,5530279.01257811
86,940,20520056.218487,5530239.61269958
86,945,20520086.9981556,5530200.21182109
86,950,20520117.7778242,5530160.8119426
86,955,20520148.5574928,5530121.41106412
86,960,20520179.3471614,5530082.01118559
86,965,20520210.12683,5530042.61030711
86,970,20520240.9064986,5530003.20942863
86,975,20520271.6961671,5529963.8095501
86,980,20520302.4758357,5529924.40867163
86,985,20520333.2555043,5529885.00879314
86,990,20520364.0451728,5529845.60791463
86,995,20520394.8248414,5529806.20803615
86,1000,20520425.60451,5529766.80715768
86,1005,20520456.3941785,5529727.40727917
86,1010,20520487.173847,5529688.0064007
86,1015,20520517.9535156,5529648.60652222
86,1020,20520548.7331842,5529609.20564375
86,1025,20520579.5228527,5529569.80576525
86,1030,20520610.3025212,5529530.40488678
86,1035,20520641.0821898,5529491.00400832
86,1040,20520671.8718583,5529451.60412981
86,1045,20520702.6515268,5529412.20325135
86,1050,20520733.4311954,5529372.80337289
86,1055,20520764.2208639,5529333.40249439
86,1060,20520795.0005324,5529294.00261593
86,1065,20520825.7802009,5529254.60273747
88,895,20519936.7609862,5530717.34627871
88,900,20519967.5506548,5530677.94640015
88,905,20519998.3403234,5530638.54652159
88,910,20520029.119992,5530599.14564308
88,915,20520059.8996607,5530559.74576457
88,920,20520090.6893292,5530520.34488602
88,925,20520121.4689978,5530480.94500751
88,930,20520152.2486665,5530441.54412901
88,935,20520183.0283351,5530402.14325051
88,940,20520213.8180036,5530362.74337196
88,945,20520244.5976722,5530323.34249346
88,950,20520275.3773408,5530283.94261495
88,955,20520306.1670094,5530244.54173642
88,960,20520336.946678,5530205.14185792
88,965,20520367.7263466,5530165.74097942
88,970,20520398.5160151,5530126.34110088
88,975,20520429.2956837,5530086.94022239
88,980,20520460.0753523,5530047.5403439
88,985,20520490.8650208,5530008.13946537
88,990,20520521.6446894,5529968.73958687
88,995,20520552.424358,5529929.33870839
88,1000,20520583.2040265,5529889.9378299
88,1005,20520613.993695,5529850.53795137
88,1010,20520644.7733636,5529811.13707289
88,1015,20520675.5530322,5529771.7371944
88,1020,20520706.3427007,5529732.33631589
88,1025,20520737.1223692,5529692.9364374
88,1030,20520767.9020378,5529653.53555893
88,1035,20520798.6917063,5529614.1356804
88,1040,20520829.4713748,5529574.73480193
88,1045,20520860.2510434,5529535.33492345
88,1050,20520891.0407118,5529495.93404494
88,1055,20520921.8203804,5529456.53416646
88,1060,20520952.6000489,5529417.133288
88,1065,20520983.3797174,5529377.73240954
90,895,20520094.3805029,5530840.4789511
90,900,20520125.1601715,5530801.07807257
90,905,20520155.9398401,5530761.67719404
90,910,20520186.7195088,5530722.27631552
90,915,20520217.4991774,5530682.87643699
90,920,20520248.2888459,5530643.47555844
90,925,20520279.0685146,5530604.07567991
90,930,20520309.8481832,5530564.67480139
90,935,20520340.6378517,5530525.27492283
90,940,20520371.4175203,5530485.87404432
90,945,20520402.1971889,5530446.4741658
90,950,20520432.9868575,5530407.07328725
90,955,20520463.7665261,5530367.67340873
90,960,20520494.5461947,5530328.27253022
90,965,20520525.3358632,5530288.87265167
90,970,20520556.1155318,5530249.47177317
90,975,20520586.8952004,5530210.07089466
90,980,20520617.6748689,5530170.67101615
90,985,20520648.4645375,5530131.27013761
90,990,20520679.244206,5530091.8702591
90,995,20520710.0238746,5530052.4693806
90,1000,20520740.8135431,5530013.06950206
90,1005,20520771.5932117,5529973.66862356
90,1010,20520802.3728802,5529934.26874506
90,1015,20520833.1625487,5529894.86786653
90,1020,20520863.9422173,5529855.46798803
90,1025,20520894.7218858,5529816.06710954
90,1030,20520925.5115543,5529776.66723101
90,1035,20520956.2912229,5529737.26635252
90,1040,20520987.0708914,5529697.86547403
90,1045,20521017.8505599,5529658.46559554
90,1050,20521048.6402284,5529619.06471701
90,1055,20521079.4198969,5529579.66483852
90,1060,20521110.1995655,5529540.26396004
90,1065,20521140.9792341,5529500.86308156
92,895,20520251.9800197,5530963.60962354
92,900,20520282.7596883,5530924.20874501
92,905,20520313.5393569,5530884.80786648
92,910,20520344.3190255,5530845.40798793
92,915,20520375.1086941,5530806.00710936
92,920,20520405.8883627,5530766.60723082
92,925,20520436.6680313,5530727.20635229
92,930,20520467.4576999,5530687.80647372
92,935,20520498.2373685,5530648.40559519
92,940,20520529.0170371,5530609.00571665
92,945,20520559.8067056,5530569.60483809
92,950,20520590.5863742,5530530.20395956
92,955,20520621.3660428,5530490.80408103
92,960,20520652.1457114,5530451.40320251
92,965,20520682.9353799,5530412.00332395
92,970,20520713.7150485,5530372.60244543
92,975,20520744.4947171,5530333.2025669
92,980,20520775.2843856,5530293.80168835
92,985,20520806.0640542,5530254.40180983
92,990,20520836.8437227,5530215.00093131
92,995,20520867.6333912,5530175.60105275
92,1000,20520898.4130598,5530136.20017424
92,1005,20520929.1927283,5530096.80029573
92,1010,20520959.9823968,5530057.39941718
92,1015,20520990.7620654,5530017.99853867
92,1020,20521021.5417339,5529978.59866016
92,1025,20521052.3214025,5529939.19778165
92,1030,20521083.111071,5529899.79790311
92,1035,20521113.8907395,5529860.3970246
92,1040,20521144.670408,5529820.9971461
92,1045,20521175.4600765,5529781.59626756
92,1050,20521206.239745,5529742.19638906
92,1055,20521237.0194136,5529702.79551056
92,1060,20521267.809082,5529663.39563202
92,1065,20521298.5987504,5529623.99575348
94,895,20520409.5795365,5531086.739296
94,900,20520440.3592051,5531047.33941744
94,905,20520471.1388737,5531007.93953888
94,910,20520501.9285423,5530968.53866029
94,915,20520532.7082109,5530929.13878174
94,920,20520563.4878795,5530889.73790319
94,925,20520594.2775481,5530850.33702461
94,930,20520625.0572167,5530810.93714606
94,935,20520655.8368853,5530771.53626752
94,940,20520686.6165539,5530732.13638897
94,945,20520717.4062224,5530692.73551039
94,950,20520748.185891,5530653.33563185
94,955,20520778.9655596,5530613.93475331
94,960,20520809.7552281,5530574.53487473
94,965,20520840.5348967,5530535.1339962
94,970,20520871.3145652,5530495.73411766
94,975,20520902.1042338,5530456.33323909
94,980,20520932.8839023,5530416.93336055
94,985,20520963.6635709,5530377.53248203
94,990,20520994.4532394,5530338.13160346
94,995,20521025.232908,5530298.73172493
94,1000,20521056.0125765,5530259.3308464
94,1005,20521086.7922451,5530219.93096787
94,1010,20521117.5819136,5530180.53008931
94,1015,20521148.3615821,5530141.13021079
94,1020,20521179.1412506,5530101.72933227
94,1025,20521209.9309191,5530062.3294537
94,1030,20521240.7105877,5530022.92857519
94,1035,20521271.4902562,5529983.52869667
94,1040,20521302.2799247,5529944.12781811
94,1045,20521333.0595932,5529904.7279396
94,1050,20521363.8392617,5529865.32706108
94,1055,20521394.6189302,5529825.92618257
94,1060,20521425.4085987,5529786.52630402
94,1065,20521456.1982672,5529747.12642547
96,895,20520567.1790534,5531209.86996841
96,900,20520597.958722,5531170.47008984
96,905,20520628.7383906,5531131.07021127
96,910,20520659.5280592,5531091.66933267
96,915,20520690.3077278,5531052.2694541
96,920,20520721.0873964,5531012.86857555
96,925,20520751.8770649,5530973.46869694
96,930,20520782.6567335,5530934.06781838
96,935,20520813.4364021,5530894.66793982
96,940,20520844.2260707,5530855.26706123
96,945,20520875.0057392,5530815.86718267
96,950,20520905.7854078,5530776.46630412
96,955,20520936.5750763,5530737.06642553
96,960,20520967.3547449,5530697.66554698
96,965,20520998.1344135,5530658.26466843
96,970,20521028.9140821,5530618.86478988
96,975,20521059.7037506,5530579.46391129
96,980,20521090.4834191,5530540.06403275
96,985,20521121.2630877,5530500.6631542
96,990,20521152.0527562,5530461.26327562
96,995,20521182.8324247,5530421.86239708
96,1000,20521213.6120933,5530382.46251853
96,1005,20521244.4017618,5530343.06163996
96,1010,20521275.1814303,5530303.66176142
96,1015,20521305.9610989,5530264.26088289
96,1020,20521336.7507674,5530224.86100431
96,1025,20521367.5304359,5530185.46012578
96,1030,20521398.3101044,5530146.05924725
96,1035,20521429.0897729,5530106.65936871
96,1040,20521459.8794414,5530067.25849015
96,1045,20521490.6591099,5530027.85861162
96,1050,20521521.4387784,5529988.45773309
96,1055,20521552.2284469,5529949.05785452
96,1060,20521583.0081154,5529909.656976
96,1065,20521613.7877839,5529870.25609748
98,895,20520724.7685705,5531333.00264084
98,900,20520755.558239,5531293.60176222
98,905,20520786.3479075,5531254.2008836
98,910,20520817.1275761,5531214.80100502
98,915,20520847.9072447,5531175.40012645
98,920,20520878.6969132,5531136.00024783
98,925,20520909.4765818,5531096.59936926
98,930,20520940.2562504,5531057.19849069
98,935,20520971.045919,5531017.79861208
98,940,20521001.8255875,5530978.39773351
98,945,20521032.6052561,5530938.99785494
98,950,20521063.3849247,5530899.59697637
98,955,20521094.1745932,5530860.19709777
98,960,20521124.9542618,5530820.7962192
98,965,20521155.7339304,5530781.39634063
98,970,20521186.5235989,5530741.99546204
98,975,20521217.3032674,5530702.59558347
98,980,20521248.082936,5530663.19470492
98,985,20521278.8726045,5530623.79482632
98,990,20521309.652273,5530584.39394776
98,995,20521340.4319416,5530544.99406921
98,1000,20521371.2216101,5530505.59319062
98,1005,20521402.0012786,5530466.19231207
98,1010,20521432.7809472,5530426.79243351
98,1015,20521463.5606157,5530387.39155496
98,1020,20521494.3502842,5530347.99167637
98,1025,20521525.1299527,5530308.59079783
98,1030,20521555.9096212,5530269.19091928
98,1035,20521586.6992897,5530229.7900407
98,1040,20521617.4789582,5530190.39016216
98,1045,20521648.2586267,5530150.98928362
98,1050,20521679.0482952,5530111.58940503
98,1055,20521709.8279637,5530072.1885265
98,1060,20521740.6076322,5530032.78864796
98,1065,20521771.3873007,5529993.38876942
100,895,20520882.3880873,5531456.13331313
100,900,20520913.1677559,5531416.73243454
100,905,20520943.9474245,5531377.33155595
100,910,20520974.7270931,5531337.93167735
100,915,20521005.5167616,5531298.53079873
100,920,20521036.2964302,5531259.13092014
100,925,20521067.0760988,5531219.73004155
100,930,20521097.8557674,5531180.33016296
100,935,20521128.6454359,5531140.92928435
100,940,20521159.4251045,5531101.52940576
100,945,20521190.2047731,5531062.12852718
100,950,20521220.9944416,5531022.72864856
100,955,20521251.7741102,5530983.32776998
100,960,20521282.5537787,5530943.9278914
100,965,20521313.3434472,5530904.52701279
100,970,20521344.1231158,5530865.12613421
100,975,20521374.9027843,5530825.72625564
100,980,20521405.6924528,5530786.32537703
100,985,20521436.4721214,5530746.92549846
100,990,20521467.2517899,5530707.52461989
100,995,20521498.0314585,5530668.12474132
100,1000,20521528.821127,5530628.72386271
100,1005,20521559.6007955,5530589.32398415
100,1010,20521590.380464,5530549.92310558
100,1015,20521621.1701325,5530510.52322698
100,1020,20521651.949801,5530471.12234842
100,1025,20521682.7294696,5530431.72246986
100,1030,20521713.519138,5530392.32159126
100,1035,20521744.2988065,5530352.9217127
100,1040,20521775.078475,5530313.52083415
100,1045,20521805.8681435,5530274.11995556
100,1050,20521836.647812,5530234.720077
100,1055,20521867.4274805,5530195.31919845
100,1060,20521898.207149,5530155.9193199
100,1065,20521928.9868175,5530116.51944135
