PR,PK,Longitude,Latitude
8.0,1310.0,20516189.2,5522523.0
8.0,1315.0,20516219.3,5522483.2
8.0,1320.0,20516250.5,5522443.8
8.0,1325.0,20516280.5,5522404.6
10.0,1045.0,20514715.0,5524733.5
10.0,1050.0,20514746.6,5524692.1
10.0,1055.0,20514775.7,5524653.4
10.0,1060.0,20514806.1,5524614.8
10.0,1065.0,20514838.4,5524576.8
10.0,1070.0,20514867.8,5524533.7
10.0,1075.0,20514900.5,5524494.8
10.0,1080.0,20514931.4,5524455.8
10.0,1085.0,20514961.2,5524416.8
10.0,1090.0,20514991.9,5524377.1
10.0,1095.0,20515022.9,5524338.4
10.0,1100.0,20515053.9,5524298.3
10.0,1105.0,20515083.9,5524258.8
10.0,1110.0,20515115.3,5524219.7
10.0,1115.0,20515146.1,5524181.3
10.0,1120.0,20515177.5,5524140.1
10.0,1125.0,20515208.4,5524101.9
10.0,1130.0,20515238.0,5524061.7
10.0,1135.0,20515269.4,5524024.2
10.0,1140.0,20515299.2,5523984.4
10.0,1145.0,20515328.9,5523944.6
10.0,1150.0,20515361.3,5523904.5
10.0,1155.0,20515392.0,5523866.0
10.0,1160.0,20515422.8,5523828.2
10.0,1165.0,20515453.9,5523787.8
10.0,1170.0,20515483.3,5523746.7
10.0,1175.0,20515514.7,5523708.1
10.0,1180.0,20515546.1,5523669.8
10.0,1185.0,20515576.5,5523629.4
10.0,1190.0,20515607.1,5523591.2
10.0,1195.0,20515638.1,5523550.9
10.0,1200.0,20515668.9,5523511.8
10.0,1205.0,20515699.4,5523473.1
10.0,1210.0,20515731.5,5523433.5
10.0,1215.0,20515761.6,5523393.5
10.0,1220.0,20515793.4,5523354.1
10.0,1225.0,20515822.4,5523314.9
10.0,1230.0,20515853.8,5523276.7
10.0,1235.0,20515883.2,5523236.8
10.0,1240.0,20515916.1,5523198.7
10.0,1245.0,20515945.2,5523157.7
10.0,1250.0,20515976.3,5523118.1
10.0,1255.0,20516007.4,5523077.9
10.0,1260.0,20516036.5,5523039.9
10.0,1265.0,20516069.1,5523000.9
10.0,1270.0,20516098.7,5522960.5
10.0,1275.0,20516130.5,5522921.4
10.0,1280.0,20516161.2,5522881.9
10.0,1285.0,20516192.6,5522843.0
10.0,1290.0,20516223.9,5522803.1
10.0,1295.0,20516252.9,5522764.1
10.0,1300.0,20516284.9,5522724.8
10.0,1305.0,20516318.3,5522688.2
10.0,1310.0,20516347.9,5522644.2
10.0,1315.0,20516377.7,5522606.8
10.0,1320.0,20516408.7,5522568.2
10.0,1325.0,20516437.8,5522527.1
10.0,1330.0,20516468.1,5522488.0
10.0,1335.0,20516500.0,5522448.9
10.0,1340.0,20516529.2,5522409.4
12.0,1045.0,20514872.2,5524857.7
12.0,1050.0,20514903.0,5524817.3
12.0,1055.0,20514932.7,5524778.9
12.0,1060.0,20514964.6,5524739.9
12.0,1065.0,20514994.7,5524699.0
12.0,1070.0,20515027.7,5524660.3
12.0,1075.0,20515057.8,5524621.7
12.0,1080.0,20515088.5,5524582.3
12.0,1085.0,20515117.5,5524540.8
12.0,1090.0,20515149.0,5524502.4
12.0,1095.0,20515180.4,5524462.4
12.0,1100.0,20515209.5,5524423.6
12.0,1105.0,20515240.4,5524384.4
12.0,1110.0,20515271.2,5524346.0
12.0,1115.0,20515301.8,5524305.7
12.0,1120.0,20515331.8,5524266.0
12.0,1125.0,20515364.4,5524226.4
12.0,1130.0,20515395.7,5524187.3
