PR,PK,"Resistivity,(Ohm/m)","Polarization,(%)"
2800.0,12250.0,37.5436333939749,0.0317125862626418
2800.0,12300.0,34.7857023203534,-0.0904067690383856
2800.0,12350.0,32.5309969077959,0.0334925569690933
2800.0,12400.0,20.7946734229381,0.00470966985709296
2800.0,12450.0,16.5496448618246,0.0155753770035724
2800.0,12500.0,30.7035057182978,0.0445911579750391
2800.0,12550.0,32.3403952849272,-0.183266487227549
2800.0,12600.0,29.6809993159975,-0.136806272181548
2800.0,12650.0,27.5523089756959,-0.0739195750893577
2800.0,12700.0,27.3064530451516,-0.0716618439088552
2800.0,12750.0,26.5262751283547,-0.0354775252615091
2800.0,12800.0,23.4502676776911,-0.0557862934464971
2800.0,12850.0,23.3278224944293,-0.0355277615932998
2800.0,12900.0,23.6557726788139,-0.234094266005364
2800.0,12950.0,21.4353131070175,-0.318511383254595
2800.0,13000.0,21.1516489214742,0.532939215132084
2800.0,13050.0,20.8297161365581,0.177604899480846
2800.0,13100.0,20.4461367902653,-0.116201471702657
2800.0,13150.0,20.4280142699049,-0.0362501683026309
2800.0,13200.0,21.6380635499563,-0.0881280390523026
2800.0,13250.0,24.5291834965595,-0.0291446970812193
2800.0,13300.0,22.0011205354782,-0.0569188202052643
2800.0,13350.0,21.7967615183698,-0.227310402259068
2800.0,13400.0,22.1327026501265,0.0218558192212045
2800.0,13450.0,23.9994200114285,-0.231038577526531
2800.0,13500.0,24.9290315837078,-0.109452643913412
2800.0,13550.0,25.2471781350594,-0.393539953857001
2800.0,13600.0,25.9168130656266,-0.195471497170576
2800.0,13650.0,27.751499760228,-0.314731021208375
2800.0,13700.0,30.7478115001031,-0.348837736388643
2800.0,13750.0,30.4871229561838,-0.319079655194434
2800.0,13800.0,31.8886621055493,-0.122929418939719
2800.0,13850.0,37.2964111461295,-0.298438375474472
2800.0,13900.0,36.323909915147,-0.221194587398387
2800.0,13950.0,30.8603800851972,-0.239634632445243
2800.0,14000.0,34.5884469748326,-0.172988356237681
2800.0,14050.0,41.343632819696,-0.0552416201554675
2800.0,14100.0,32.6704371571428,-0.402953943854096
2800.0,14150.0,29.1471079169241,-0.451972099946145
2800.0,14200.0,19.7054112434856,-0.662673198943859
2800.0,14250.0,19.8822425977985,-0.460219011617428
2800.0,14300.0,19.2168073053229,-0.620134496725569
2800.0,14350.0,20.101789589635,-0.431658429336671
2800.0,14400.0,21.6704770416453,-0.444290510805324
2800.0,14450.0,22.8372900361355,-0.458933958163117
2800.0,14500.0,23.435212224452,-0.381436362306623
2800.0,14550.0,24.6886148358792,-0.354534392333419
2800.0,14600.0,27.1929926918734,-0.313491908564188
2800.0,14650.0,27.4211805437239,-0.36347139244067
2800.0,14700.0,25.8242450681463,-0.400072779841655
2800.0,14750.0,30.8037449217075,-0.315993851544698
3000.0,6200.0,166.742470501162,0.793032354130381
3000.0,6250.0,254.39547836711,0.837824237150212
3000.0,6300.0,824.603152796345,1.64355168158161
3000.0,6350.0,1231.35317818463,1.8230079410287
3000.0,6400.0,951.688231024935,1.93295993949568
3000.0,6450.0,896.99984949616,1.65547266254888
3000.0,6500.0,913.900474818625,1.47601860435017
3000.0,6550.0,876.586844878644,1.18641391770868
3000.0,6600.0,852.462458567736,1.1553214136243
3000.0,6650.0,783.530117872317,1.09704167807151
3000.0,6700.0,678.865720601124,1.0678981598182
3000.0,6750.0,210.828041832329,0.678443786789143
3000.0,6800.0,185.503208238019,0.637507910034968
3000.0,6850.0,245.269973974109,0.678250706140592
3000.0,6900.0,410.284837185923,0.802710710869356
3000.0,6950.0,550.395595140659,0.945643047124015
3000.0,7000.0,600.067217045072,1.05819446094358
3000.0,7050.0,707.817678574369,1.10478215982423
3000.0,7100.0,811.307368349514,1.16190493306446
3000.0,7150.0,866.249532195778,1.34619337515688
3000.0,7200.0,812.302668635012,1.41340077542968
3000.0,7250.0,694.079479116255,1.43701087152841
3000.0,7300.0,694.092851543149,1.4249621830282
3000.0,7350.0,696.544934502948,1.25946667446146
3000.0,7400.0,618.212391462557,1.10971400065884
3000.0,7450.0,564.190567954918,0.980526323067079
3000.0,7500.0,465.916478117361,0.931442128701388
3000.0,7550.0,560.104658191665,1.38098623623228
3000.0,7600.0,485.280113971648,1.33728864018092
3000.0,7650.0,551.508483147262,1.25469933450405
3000.0,7700.0,780.173816686657,1.22255231011666
3000.0,7750.0,957.085789359812,1.22530971384068
3000.0,7800.0,962.85693384695,1.21064479357395
3000.0,7850.0,821.233017199972,1.11965242320412
3000.0,7900.0,790.501730807857,1.07279424869031
3000.0,7950.0,908.404867554267,1.15012154426675
3000.0,8000.0,941.979908619216,1.14993163427299
3000.0,8050.0,1051.08733508459,1.12363177784742
3000.0,8100.0,1194.59871668927,1.13404788177674
3000.0,8150.0,960.940692166656,1.10084806320996
3000.0,8200.0,675.736396000628,1.1244576821814
3000.0,8250.0,559.027809735768,1.15740748736109
3000.0,8300.0,530.771340820549,1.19418588736542
3000.0,8350.0,532.181397288396,1.13360232471117
3000.0,8400.0,551.584780948702,1.1270686521752
3000.0,8450.0,670.392302477178,1.09632869568161
3000.0,8500.0,618.096072591478,1.0874357833561
3000.0,8550.0,577.848316002068,1.08664463672822
3000.0,8600.0,816.777041377211,1.18336317769558
3000.0,8650.0,868.964350575352,1.190941971364
3000.0,8700.0,764.487842921489,1.21733068586898
3000.0,8750.0,616.138450336285,1.24108435815726
3000.0,8800.0,443.02603727041,1.31289418283149
3000.0,8850.0,341.404099328706,1.31071721504796
3000.0,8900.0,286.720110307738,1.26303782228075
3000.0,8950.0,362.419746424981,1.40799049424598
3000.0,9000.0,532.769959058709,1.34111448693242
3000.0,9050.0,553.777020533944,1.25396187230929
3000.0,9100.0,527.444231704226,1.21113391859472
3000.0,9150.0,551.905808224143,1.0694856871164
3000.0,9200.0,581.057109502454,1.2535355388208
3000.0,9250.0,712.421675678221,1.32692571524718
3000.0,9300.0,622.637576535259,1.18676661440863
3000.0,9350.0,577.636005985031,1.47829913203914
3000.0,9400.0,629.955835128988,1.43392178960368
3000.0,9450.0,497.309208786742,0.738193080871966
3000.0,9500.0,459.599968976981,1.25907660572199
3000.0,9550.0,326.254428491227,1.13844971571784
3000.0,9600.0,250.274785540283,1.01752148881427
3000.0,9650.0,207.110089448919,1.01240011005733
3000.0,9700.0,234.805742438013,0.962949979880546
3000.0,9750.0,384.043158644038,1.03423937962358
3000.0,9800.0,409.86338843641,0.973002289678067
3000.0,9850.0,274.547921786475,0.849689252510535
3000.0,9900.0,193.895363875882,0.549353116731366
3000.0,9950.0,335.961525675811,0.951488024200118
3000.0,10000.0,303.407147504899,0.864126518806062
3000.0,10050.0,272.054533204159,0.918780807469786
3000.0,10100.0,286.827700411723,0.954340924990899
3000.0,10150.0,294.852009025479,0.856132156817985
3000.0,10200.0,252.815086283234,0.867577432077792
3000.0,10250.0,238.951438449994,0.805039107381742
3000.0,10300.0,250.618087778199,0.811663730521377
3000.0,10350.0,269.86474730603,0.679821799296171
3000.0,10400.0,218.227607011527,0.726746494714592
3000.0,10450.0,187.964152534848,0.593651449463067
3000.0,10500.0,201.477500871393,0.643972043032192
3000.0,10550.0,176.952516947242,0.50500072948471
3000.0,10600.0,173.07233093299,0.487081941689922
3000.0,10650.0,138.351045857714,0.392489448471852
3000.0,10700.0,101.999659480427,0.312553469260846
3000.0,10750.0,182.47925220413,0.665155120722928
3000.0,10800.0,183.743833491655,0.703652772120739
3000.0,10850.0,150.367898006045,0.751614959753841
3000.0,10900.0,153.711728222184,0.782188803844598
3000.0,10950.0,134.008529265358,0.660816920635487
3000.0,11000.0,115.446486985051,0.791107766029898
3000.0,11050.0,126.828469730268,0.674026128466074
3000.0,11100.0,132.785756336665,0.465845729149455
3000.0,11150.0,114.553096157831,0.320078015968039
3000.0,11200.0,84.2035581154529,0.546565882484429
3000.0,11250.0,64.2357240145349,0.396556882286403
3000.0,11300.0,56.9873192416752,0.521799971175108
3000.0,11350.0,41.3043178253377,0.306439885244366
3000.0,11400.0,32.9582299420928,0.134274655585483
3000.0,11450.0,41.5104920504127,-0.0795855235652994
3000.0,11500.0,48.5344418850177,-0.0752962777992663
3000.0,11550.0,54.8161815179228,0.18444693041229
3000.0,11600.0,54.9546770473857,0.179420138154581
3000.0,11650.0,58.3698411719206,0.16364973454638
3000.0,11700.0,54.828619381148,0.260798689923971
3000.0,11750.0,59.1886668591953,0.0349825543851242
3000.0,11800.0,59.2796937648558,0.0461957214813197
3000.0,11850.0,53.5878327427365,0.231612501764375
3000.0,11900.0,48.0657961906035,0.0764124468073237
3000.0,11950.0,46.3061772184146,0.179935853280799
3000.0,12000.0,43.6335505205784,0.201718047913109
3000.0,12050.0,32.1685578879184,0.235159206576434
3000.0,12100.0,17.9961011648129,0.573567869987437
3000.0,12150.0,19.0544794231385,0.495939395803662
3000.0,12200.0,30.4127996785726,-1.16478115019076
3000.0,12250.0,25.8981972732548,-1.18918272987716
3000.0,12300.0,21.6132097654829,-1.82539968746696
3000.0,12350.0,23.2986213180885,-0.793935501234128
3000.0,12400.0,18.9740864501232,-1.17771955019975
3000.0,12450.0,20.9985231063187,-0.640376064469183
3000.0,12500.0,31.3734507136732,-0.305179573657408
3000.0,12550.0,26.2060467979574,-0.236051874004558
3000.0,12600.0,26.8453956749981,0.0479538167007922
3000.0,12650.0,26.9107711995508,-0.113875631685215
3000.0,12700.0,24.4501053996224,-0.225461547450164
3000.0,12750.0,22.2794088648106,-0.0527955559448927
3000.0,12800.0,21.0018151812604,0.0261850348106124
3000.0,12850.0,22.0851783282061,-0.0731738870166594
3000.0,12900.0,23.385044047753,-0.0315495045736591
3000.0,12950.0,22.65508345264,-0.0798086747093617
3000.0,13000.0,24.1551980541817,-0.0191417837969705
3000.0,13050.0,26.8424590197563,-0.00356169224601254
3000.0,13100.0,23.9554232881791,-0.330286422166127
3000.0,13150.0,22.2021096634098,-0.185269020274285
3000.0,13200.0,22.7693064039136,0.455282428706573
3000.0,13250.0,21.7913589903235,-0.0524739550732239
3000.0,13300.0,19.8456830474361,-1.5496942305494
3000.0,13350.0,20.5828347564936,-2.71328787516002
3000.0,13400.0,20.9566913570853,-2.91304081138145
3000.0,13450.0,23.155346231608,-2.16526258695054
3000.0,13500.0,23.5671351821048,-3.04624957369294
3000.0,13550.0,23.4751474092937,-3.19883103642267
3000.0,13600.0,26.7060343362747,-3.92233088356141
3000.0,13650.0,29.7027475751756,-2.98765525562479
3000.0,13700.0,29.7286504016422,-2.46493179903424
3000.0,13750.0,31.6749179558633,-2.09721978649545
3000.0,13800.0,36.536483866446,-0.914723265964636
3000.0,13850.0,34.8866784335363,-0.032424544777493
3000.0,13900.0,34.0615172290112,0.00106102321535149
3000.0,13950.0,32.0183976130585,-0.224608766601136
3000.0,14000.0,35.445617596009,0.011626148737209
3000.0,14050.0,40.0310375300209,-0.0125223890595341
3000.0,14100.0,23.2034015676296,-0.384927113931823
3000.0,14150.0,20.0222845285869,-0.286405903049942
3000.0,14200.0,20.9014427835034,-0.545971916662123
3000.0,14250.0,22.0017853425752,-0.520485067921149
3000.0,14300.0,23.8005791175788,-0.279109462029782
3000.0,14350.0,25.3393562377226,-0.666824534446277
3000.0,14400.0,22.4314267634066,-0.32808410976414
3000.0,14450.0,20.2658804517159,-0.348592967838068
3000.0,14500.0,21.3015614842873,-0.355119678216576
3000.0,14550.0,26.9069658068495,-0.427672196089456
3000.0,14600.0,31.3856851581215,-0.414965762808533
3000.0,14650.0,32.0914358189955,-0.25389298090921
3000.0,14700.0,28.4591407784251,-0.266157282317894
3000.0,14750.0,23.7154415481815,-0.269183832298493
3000.0,14800.0,20.9690954737566,-0.162990551347064
3000.0,14850.0,21.2538403412759,0.201276100293232
3000.0,14900.0,37.6825020129221,0.0155304138916229
3200.0,6200.0,366.943853355311,1.01781271157359
3200.0,6250.0,670.96821036947,1.17699628135357
3200.0,6300.0,816.332782994229,1.42289079769436
3200.0,6350.0,837.815962417947,1.57260549213987
3200.0,6400.0,732.040801829172,1.42742069444917
3200.0,6450.0,648.050486733499,1.40595879521802
3200.0,6500.0,513.876709704409,1.36774363580681
3200.0,6550.0,472.788652585477,1.29285845887974
3200.0,6600.0,547.682397707416,1.28184345263102
3200.0,6650.0,616.424404325216,1.21582476538321
3200.0,6700.0,724.44353217226,1.08670922190181
3200.0,6750.0,386.852496161912,0.918105610687304
3200.0,6800.0,394.221636124312,0.733814607388225
3200.0,6850.0,510.369583292774,0.700588706439963
3200.0,6900.0,748.707253952567,0.78933746093058
3200.0,6950.0,970.381188854561,0.890203731919344
3200.0,7000.0,769.924643241453,1.01946849546321
3200.0,7050.0,482.100994878742,1.33628746548868
3200.0,7100.0,513.876709704409,1.31485600433265
3200.0,7150.0,633.209988887467,1.10628173990289
3200.0,7200.0,746.918936582786,1.03169016944489
3200.0,7250.0,759.045387605535,1.09753824869782
3200.0,7300.0,990.235470754959,1.18368729979145
3200.0,7350.0,1080.76455630138,1.20629715687889
3200.0,7400.0,767.080488576313,1.06234157340898
3200.0,7450.0,500.105772279597,0.936460201551399
3200.0,7500.0,373.063254843085,0.912793631654385
3200.0,7550.0,403.355227231512,1.09800769660878
3200.0,7600.0,436.767685159462,1.10391496749003
3200.0,7650.0,463.560018166786,1.1337417849618
3200.0,7700.0,690.549932498622,1.14178857796838
3200.0,7750.0,988.629351577944,1.18934279076374
3200.0,7800.0,1001.72025460334,1.19150896050246
3200.0,7850.0,765.737200351583,1.15301488973139
3200.0,7900.0,607.525836545425,1.02429798659446
3200.0,7950.0,752.564849707935,0.989844773844247
3200.0,8000.0,909.268478069655,1.13474887997516
3200.0,8050.0,948.705166443538,1.22229786725422
3200.0,8100.0,1009.02035526742,1.23884361142029
3200.0,8150.0,949.808763298153,1.27409559237128
3200.0,8200.0,657.918838681225,1.1952013501114
3200.0,8250.0,452.470334820892,1.07015758133596
3200.0,8300.0,500.323088846201,1.10362009479779
3200.0,8350.0,784.952598393247,0.990240784743965
3200.0,8400.0,768.182001552188,0.997959671493623
3200.0,8450.0,638.642203579583,0.97676235124694
3200.0,8500.0,621.061489728534,0.990749149628341
3200.0,8550.0,657.14834309701,1.09606425494729
3200.0,8600.0,640.117424324465,1.0803055281124
3200.0,8650.0,672.989907030243,1.13392077340739
3200.0,8700.0,670.704585197948,1.16077764047647
3200.0,8750.0,653.302298791187,1.25297153448181
3200.0,8800.0,528.441423942729,1.28794330779981
3200.0,8850.0,452.818502272024,1.22650664028665
3200.0,8900.0,487.568155067384,1.24565816888195
3200.0,8950.0,547.547547246081,1.27625442561289
3200.0,9000.0,558.430308494629,1.28904651227875
3200.0,9050.0,548.601972130915,1.39474658223128
3200.0,9100.0,587.146887049677,1.45892582871458
3200.0,9150.0,625.644673926101,1.25370219958198
3200.0,9200.0,465.749466137333,1.34844021439306
3200.0,9250.0,465.779634574191,1.35913242797448
3200.0,9300.0,575.062282921268,1.36142703197102
3200.0,9350.0,705.935226641571,1.51702029251181
3200.0,9400.0,578.468126572294,1.35636512602713
3200.0,9450.0,290.378642196854,1.08084739047354
3200.0,9500.0,570.496942643529,1.4204150032984
3200.0,9550.0,500.391992251191,1.14919054881355
3200.0,9600.0,431.635468720162,1.18175785274111
3200.0,9650.0,274.112219752073,0.973848232844076
3200.0,9700.0,240.257377405137,0.976622257955993
3200.0,9750.0,249.657283270093,1.15226370301681
3200.0,9800.0,212.236210037373,1.02940495217528
3200.0,9850.0,221.704452836348,0.864773407834113
3200.0,9900.0,317.224140090289,0.743501831474367
3200.0,9950.0,437.9817023162,1.03855057548987
3200.0,10000.0,337.775159186242,0.941734708183533
3200.0,10050.0,243.998744355429,0.91486320118162
3200.0,10100.0,207.860441759931,0.796390166266006
3200.0,10150.0,193.249905874004,0.8274330207508
3200.0,10200.0,228.865533287394,0.890332844935834
3200.0,10250.0,291.184186447735,0.837426481078702
3200.0,10300.0,304.043396031123,0.665106353657936
3200.0,10350.0,248.4192981974,0.602700463716024
3200.0,10400.0,207.759271116325,0.718401259190748
3200.0,10450.0,186.017531570072,0.656213640711345
3200.0,10500.0,186.643697619969,0.58732483811095
3200.0,10550.0,200.566413609076,0.514582721431318
3200.0,10600.0,177.575245595066,0.39436478719196
3200.0,10650.0,151.65278715377,0.495129142935829
3200.0,10700.0,138.742439494409,0.506129808311295
3200.0,10750.0,220.13784948776,0.657380901255102
3200.0,10800.0,196.89777130284,0.732989877464244
3200.0,10850.0,158.426386332211,0.802030252246435
3200.0,10900.0,118.743377924006,0.760392111067358
3200.0,10950.0,112.02102886047,0.644113469175097
3200.0,11000.0,134.431814402506,0.50671568849979
3200.0,11050.0,108.715875969359,0.462063510114385
3200.0,11100.0,95.0414754361727,0.389073952253184
3200.0,11150.0,96.0450728504631,0.332081363094523
3200.0,11200.0,100.517010867703,0.334270851033349
3200.0,11250.0,88.7427419717613,0.4044823878184
3200.0,11300.0,68.1956083266276,0.36998694819871
3200.0,11350.0,57.4951723843191,0.176341963993242
3200.0,11400.0,49.4556582409617,-0.0823783091818895
3200.0,11450.0,44.3972775594151,-0.105159430623246
3200.0,11500.0,42.4728022308423,-0.120201746226509
3200.0,11550.0,50.6374403738331,0.177657392030042
3200.0,11600.0,47.7408100783925,0.269924549333515
3200.0,11650.0,50.6291851521514,0.326103404991601
3200.0,11700.0,57.0013685541531,0.249253774249493
3200.0,11750.0,50.6777386365288,0.733574473913684
3200.0,11800.0,57.5761688869888,-0.122708024967679
3200.0,11850.0,57.534979434849,0.0682758583795172
3200.0,11900.0,46.9777573924804,-0.0226850950059264
3200.0,11950.0,43.9897062794242,0.0907503335668341
3200.0,12000.0,41.8296680646084,-0.122610046807552
3200.0,12050.0,40.4293740674861,0.279905902961494
3200.0,12100.0,43.0672626406961,0.0275605811556307
3200.0,12150.0,41.2839861370068,0.230465527562734
3200.0,12200.0,35.486068679899,0.0357308323208292
3200.0,12250.0,29.8204781034071,-0.0519934825998623
3200.0,12300.0,25.9898012567923,-0.0394548087586684
3200.0,12350.0,23.5018335431526,0.0317427879437612
3200.0,12400.0,20.4214923371524,-0.0894155988682677
3200.0,12450.0,18.3042401978156,0.222939485550191
3200.0,12500.0,28.2521924715684,-0.0201569770473009
3200.0,12550.0,27.398123400289,0.164083200506091
3200.0,12600.0,27.163054221714,0.852916174527161
3200.0,12650.0,26.8480062785244,0.462271874686458
3200.0,12700.0,25.356938297809,-0.137224680671272
3200.0,12750.0,23.0555209937779,-0.239087616734035
3200.0,12800.0,19.9940852862336,-0.230400830185944
3200.0,12850.0,21.04397788489,-0.092763961837209
3200.0,12900.0,23.8979357503651,0.0487221608864577
3200.0,12950.0,26.5234377681011,-0.0520109030210433
3200.0,13000.0,27.9459152779114,-0.19039028400953
3200.0,13050.0,27.0233389880302,0.0832527405443086
3200.0,13100.0,26.0901693679869,0.0152824556764912
3200.0,13150.0,22.6898539991971,-0.237368981704338
3200.0,13200.0,19.9202867387244,-0.172614181951856
3200.0,13250.0,21.5813197622358,0.0488685337681944
3200.0,13300.0,22.8300303902387,-0.331928088715831
3200.0,13350.0,26.3905516317301,-1.56672056073075
3200.0,13400.0,24.8260273026036,-1.5691707071834
3200.0,13450.0,23.21105234613,-2.70328375878342
3200.0,13500.0,25.1353738237577,-2.21815216095799
3200.0,13550.0,25.5786698697194,-3.13632819306213
3200.0,13600.0,26.5901691844309,-2.39033055482705
3200.0,13650.0,30.7743635079982,-2.40284590661662
3200.0,13700.0,30.1366549988097,-1.31744458148911
3200.0,13750.0,29.5593992698962,-2.12845031675443
3200.0,13800.0,32.4515053445455,-1.68873478529567
3200.0,13850.0,34.619016779338,-0.890187638010102
3200.0,13900.0,32.4722212953798,-0.307278680991999
3200.0,13950.0,33.8969888510287,-0.143164795840364
3200.0,14000.0,46.9958012776282,0.0756963228985436
3200.0,14050.0,42.1968591281881,-0.202730481394785
3200.0,14100.0,22.6545765353828,-0.464426227062914
3200.0,14150.0,21.54716864623,-0.142783782015224
3200.0,14200.0,22.0170503399009,-0.45164015402923
3200.0,14250.0,24.496349916233,-0.526293285374324
3200.0,14300.0,25.548576507568,-0.589522621966123
3200.0,14350.0,22.3024309628642,-0.49158302578235
3200.0,14400.0,23.8137928741068,-0.43181264793051
3200.0,14450.0,28.7947606648951,-0.166278423055663
3200.0,14500.0,30.4359500294643,-0.315450368381237
3200.0,14550.0,31.5964545564639,-0.417925904015849
3200.0,14600.0,30.2157003930438,-0.482513193768434
3200.0,14650.0,23.9437286992875,-0.153951565911428
3200.0,14700.0,27.3456502587639,-0.290920878673109
3200.0,14750.0,34.8694266581818,-0.259965567154319
3200.0,14800.0,36.7143305700987,-0.13410284189002
3200.0,14850.0,40.1147060379173,0.00768271998672466
3200.0,14900.0,39.6563739108963,-0.0163542670764856
3200.0,14950.0,31.7060524351833,0.0142280525819285
3200.0,15000.0,28.5211819674054,0.0242866229561879
3200.0,15050.0,35.9248022399707,0.0292171366884767
3400.0,6200.0,485.008121271727,1.36921662434793
3400.0,6250.0,614.447994828552,1.29018567873088
3400.0,6300.0,684.677729791143,1.22117278878613
3400.0,6350.0,647.784106628244,1.17957990175606
3400.0,6400.0,586.038143398051,1.15174010121483
3400.0,6450.0,577.446436304497,1.08717038738802
3400.0,6500.0,600.633105865322,1.02981175167226
3400.0,6550.0,601.381619572279,0.997461041704279
3400.0,6600.0,525.441355394985,0.911395314497908
3400.0,6650.0,460.013736162499,0.844971626854057
3400.0,6700.0,449.771426533424,0.771306902913684
3400.0,6750.0,351.622620222257,1.03058077029016
3400.0,6800.0,304.012157257609,0.861865378444518
3400.0,6850.0,437.002647588586,0.743831826679808
3400.0,6900.0,684.603998115825,0.907748454799649
3400.0,6950.0,948.570342044992,0.966443295661736
3400.0,7000.0,861.276292293413,1.06702071153976
3400.0,7050.0,723.466553256465,1.13975904898377
3400.0,7100.0,653.978010688378,1.01133281730315
3400.0,7150.0,577.988936369695,0.845057710372748
3400.0,7200.0,768.903397231155,0.973365886170922
3400.0,7250.0,1004.50717108227,1.09319908749185
3400.0,7300.0,1158.18794658745,1.12648233700836
3400.0,7350.0,962.24304967128,1.1486048361725
3400.0,7400.0,857.656883434384,1.17261083396746
3400.0,7450.0,787.862421256286,1.21218212826694
3400.0,7500.0,446.133447363988,1.02950755031057
3400.0,7550.0,318.857476766538,0.996940015507565
3400.0,7600.0,375.269204199277,0.676348762329248
3400.0,7650.0,523.528500968071,0.878476876684202
3400.0,7700.0,588.129803772519,0.993484672065981
3400.0,7750.0,757.9969108133,1.1157635857387
3400.0,7800.0,980.060377158329,1.18206165339316
3400.0,7850.0,910.951299315201,1.10922404823276
3400.0,7900.0,627.247750620995,1.02379581115193
3400.0,7950.0,633.136604867894,0.998432877046869
3400.0,8000.0,640.436009866451,1.05406548724759
3400.0,8050.0,523.286195982522,1.02484624626933
3400.0,8100.0,590.64779677729,1.0553721100499
3400.0,8150.0,711.539994674772,1.14381491960077
3400.0,8200.0,842.933553577239,1.14862534048335
3400.0,8250.0,782.094434573929,1.15366368690967
3400.0,8300.0,530.613149864674,1.14391013061224
3400.0,8350.0,538.660228714526,0.913059436333731
3400.0,8400.0,459.866527794087,0.877822501783295
3400.0,8450.0,592.170581535969,0.901715942392383
3400.0,8500.0,638.041929528237,0.878305024312851
3400.0,8550.0,674.610425231871,0.967558826872165
3400.0,8600.0,723.445389177436,1.05266688791193
3400.0,8650.0,770.595330791149,1.09991037188176
3400.0,8700.0,745.071314784793,1.12896230857247
3400.0,8750.0,591.91440566917,1.23234073205596
3400.0,8800.0,529.751108283656,1.28450829108528
3400.0,8850.0,481.010219678736,1.23459800408209
3400.0,8900.0,652.66770382233,1.24260200658901
3400.0,8950.0,753.732082771211,1.25403230511371
3400.0,9000.0,676.422410657344,1.311251835267
3400.0,9050.0,611.32524946192,1.39370939111865
3400.0,9100.0,574.421329192716,1.48517321250614
3400.0,9150.0,658.579672165068,1.36804334272727
3400.0,9200.0,555.634487867908,1.3520849525304
3400.0,9250.0,563.824237218379,1.4169702396969
3400.0,9300.0,546.675810219857,1.51495546193995
3400.0,9350.0,527.31988118925,1.46052887827173
3400.0,9400.0,668.901227709148,1.56717434677534
3400.0,9450.0,681.610371398561,1.5315566923767
3400.0,9500.0,482.173657487118,1.40641703128563
3400.0,9550.0,368.278706130564,1.33311161690562
3400.0,9600.0,498.238834603569,1.28390036505773
3400.0,9650.0,602.756601216799,1.34425039919731
3400.0,9700.0,481.722757771448,1.27244492430394
3400.0,9750.0,361.112793643793,1.0816160928778
3400.0,9800.0,249.285960072427,0.941222914684394
3400.0,9850.0,194.884744882496,0.881168456129937
3400.0,9900.0,200.398793885098,0.839871330151277
3400.0,9950.0,203.319133430019,0.999083622007196
3400.0,10000.0,198.041478782178,0.860749501112928
3400.0,10050.0,225.700953379019,0.836117515281465
3400.0,10100.0,259.464468159966,0.842375342837325
3400.0,10150.0,267.932353047695,0.808895147566278
3400.0,10200.0,258.932583116563,0.798406369886918
3400.0,10250.0,277.596312330007,0.77546918687987
3400.0,10300.0,326.097611290904,0.696134071517219
3400.0,10350.0,307.875421892826,0.650955027183086
3400.0,10400.0,263.786734536315,0.722797103183261
3400.0,10450.0,241.785644165926,0.791945313700386
3400.0,10500.0,212.951842638898,0.633869235612139
3400.0,10550.0,205.440632910763,0.520175300233612
3400.0,10600.0,189.15866791734,0.440876241421355
3400.0,10650.0,150.144477367368,0.488894216759277
3400.0,10700.0,118.708547479412,0.593164231116012
3400.0,10750.0,185.448286836407,0.651867212802291
3400.0,10800.0,164.59894648552,0.579724698761184
3400.0,10850.0,163.24546487734,0.518980528813102
3400.0,10900.0,146.739278599448,0.524628556131214
3400.0,10950.0,114.468188924515,0.561409441801834
3400.0,11000.0,101.97565280185,0.348832228793907
3400.0,11050.0,110.113839219181,0.28316572065354
3400.0,11100.0,97.6579414953168,0.271539240349786
3400.0,11150.0,61.3739300378436,0.0352804216330018
3400.0,11200.0,63.6124629139075,0.221358792720759
3400.0,11250.0,67.5030099111325,0.109874450508649
3400.0,11300.0,56.2152476284465,0.0805274321983572
3400.0,11350.0,50.6606995349211,0.13500740607293
3400.0,11400.0,47.8605398001348,-0.268745539246512
3400.0,11450.0,40.387223488572,0.0027454078269524
3400.0,11500.0,38.7349936650399,-0.0436946631596777
3400.0,11550.0,51.9582594741895,0.20411964455658
3400.0,11600.0,58.5876197296039,0.263628898270609
3400.0,11650.0,52.7331020020345,0.14906653788504
3400.0,11700.0,53.098575480754,0.252981841490295
3400.0,11750.0,48.2297049519664,0.0403767810573525
3400.0,11800.0,49.7124156601243,0.0165834442424085
3400.0,11850.0,47.1314194938637,0.0877142816489015
3400.0,11900.0,44.1943382855714,0.030540270259458
3400.0,11950.0,46.1519246113272,0.200046959316548
3400.0,12000.0,47.1069297147056,0.0890078045807661
3400.0,12050.0,48.003840301518,0.195505867644008
3400.0,12100.0,44.584347270407,0.0345035433977193
3400.0,12150.0,39.9520841349724,-0.00215315225983401
3400.0,12200.0,32.8135900526055,-0.0637526272730897
3400.0,12250.0,30.0726770032881,0.649346339950843
3400.0,12300.0,25.9940386291536,-0.245338049525046
3400.0,12350.0,24.0302433027332,-0.123991528089226
3400.0,12400.0,24.8021137460308,-0.0806685174763296
3400.0,12450.0,22.2247218153289,-0.112356472560611
3400.0,12500.0,28.2837637494178,-0.301132894925601
3400.0,12550.0,31.0940456321855,-0.169350782364107
3400.0,12600.0,30.0941561907222,0.0225181017020329
3400.0,12650.0,29.2967608259013,-0.437007830552467
3400.0,12700.0,27.7223165187306,-0.180013281333851
3400.0,12750.0,26.2081000921586,0.291502570845856
3400.0,12800.0,25.3012594098604,-0.528071503995516
3400.0,12850.0,23.8764816464751,-0.199462831428545
3400.0,12900.0,24.1800945985555,-0.258420757410118
3400.0,12950.0,25.6337976503618,0.153837703138276
